match_id,Team,id,name,short_name,skill,role,red_card,yellow_card,green_card,jersey,played,captain,on_court,starter,top_raider,top_defender,Player_points_total,raider_points_total,raider_points_touch,raider_points_raid_bonus,tackle_points_total,tackle_points_capture,tackle_points_capture_bonus,raids_total,raids_successful,raids_unsuccessful,raids_Empty,raids_total,raids_successful,raids_unsuccessful,raids_Empty,tackles_total,tackles_successful,tackles_unsuccessful
269,JPN,504,Tetsuro Abe,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2
269,JPN,334,Makoto Sawazu,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0
269,JPN,503,Shota Miura,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1
269,JPN,501,Yasushi Nakajo,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,JPN,265,Yosuke Sasaki,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,JPN,508,Yuten Kawate,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,4,2,2,0,0,0,4,4,0,0,4,4,0,0,1,0,1
269,JPN,506,Takuya Kikuchi,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
269,JPN,505,Masaki Hatakeyama,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,4,0,3,1,4,0,3,1,0,0,0
270,IND,197,Pardeep Narwal,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,5,5,0,0,0,0,7,5,1,1,7,5,1,1,1,0,1
270,IND,322,Surjeet,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,7,6,1
270,IND,69,Manjeet Chhillar,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,0,0,0,5,5,0,1,0,0,1,1,0,0,1,7,5,2
270,IND,29,Anup Kumar,,,,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,2,1,1,1,1,0,5,2,0,3,5,2,0,3,2,1,1
270,IND,26,Ajay Thakur,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,14,11,6,5,3,3,0,10,9,0,1,10,9,0,1,4,3,1
270,IND,142,Sandeep Narwal,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,3,2,1,0,3,2,1,0,1,0,1
270,IND,42,Dharmaraj Cheralathan,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,IND,71,Mohit Chhillar,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,IND,146,Surender Nada,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,8,7,1
270,IND,41,Deepak Hooda,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,IND,81,Rahul Chaudhari,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,11,11,7,4,0,0,0,11,9,1,1,11,9,1,1,1,0,1
270,IND,52,Jasvir Singh,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,IND,320,Nitin Tomar,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,1,0,2,2,0,2,1,0,1,2,1,0,1,3,2,1
270,IND,59,Kiran Parmar,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,0,0,0,0,5,4,0,1,5,4,0,1,0,0,0
270,ARG,473,Mariano Pascual,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,7,0,5,2,7,0,5,2,0,0,0
270,ARG,462,Jorge Barraza,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,1,0,1
270,ARG,471,Nahuel Lopez,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,5,4,1,0,0,0,8,4,3,1,8,4,3,1,1,0,1
270,ARG,463,Sebastian Canencia,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,10,2,8
270,ARG,474,Julian Perez,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2
270,ARG,477,Nahuel Villamayor,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,8,4,4,0,0,0,14,5,6,3,14,5,6,3,1,0,1
270,ARG,466,Roman Cesaro,,,,FALSE,FALSE,FALSE,7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
270,ARG,469,Federico Gramajo,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,3,1,2,0,3,1,2,0,1,0,1
270,ARG,461,Rafael Acevedo,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,0,4
270,ARG,476,Eugenio Petermann,,,,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,1,1,0,0,0,3,1,2,0,3,1,2,0,1,0,1
270,ARG,470,Facundo Jios,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
270,ARG,465,Franco Castro,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,2,0,2
270,ARG,468,Matias Martinez,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
271,THA,455,Chanwit Wichian,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,12,12,7,5,0,0,0,9,8,0,1,9,8,0,1,0,0,0
271,THA,452,Phuwanai Wannasaen,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,1,1,0,1,1,0,0,1,1,0,0,2,1,1
271,THA,449,Peeradach Jantajam,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,THA,302,Khomsan Thongkham,,,,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,14,13,7,6,1,1,0,13,11,0,2,13,11,0,2,1,1,0
271,THA,459,Sarawut Hopet,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1
271,THA,450,Khunakon Chanjaroen,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,4,4,0,2,2,0,3,3,0,0,3,3,0,0,3,2,1
271,THA,335,Tin Phonchoo,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,6,1,0,1,5,5,0,1,1,0,0,1,1,0,0,5,5,0
271,THA,458,Santi Bunchoet,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,1,2,1,1,0,3,2,1,0,3,2,1,0,1,1,0
271,THA,457,Pramot Saising,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,2,1,0,0,0,6,3,2,1,6,3,2,1,0,0,0
271,THA,451,Kittichai Kanket,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,0,0,2,2,0,2,0,0,2,2,0,0,2,2,2,0
271,THA,453,Sasithon Rungsawang,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0
271,THA,460,Warit Songsri,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
271,THA,454,Aniwat Phakphian,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
271,THA,456,Phodsawi Sawangyai,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,3,2,1,0,3,2,1,0,0,0,0
271,USA,547,Paul Dykes,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,USA,541,Bismarck Charles,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,6,1,5,3,2,1,12,6,1,5,12,6,1,5,6,2,4
271,USA,543,Denmar McKie,,,,FALSE,FALSE,FALSE,72,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,5,0,5
271,USA,549,Troy Bacon,,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,4,1,3,0,0,0,13,3,5,5,13,3,5,5,2,0,2
271,USA,545,Dillyon Banks,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,1,2,2,2,0,11,3,2,6,11,3,2,6,6,2,4
271,USA,572,Devin Anderson,,,,FALSE,FALSE,FALSE,36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,4,0,4,0,4,0,4,0,3,1,2
271,USA,574,Ryan Jones,,,,FALSE,FALSE,FALSE,26,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,1,0,1,1,1,0,1,1,0,0,1,1,0,0,6,1,5
271,USA,550,Twaney Harding,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,USA,548,Ronald Fields,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,USA,542,David Ritchey,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
271,USA,540,Ben Marcelus,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,USA,573,Jamil Harvey,,,,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,3,0,3
271,USA,551,Kevin Caldwell,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,KOR,11,Dong Ju Hong,,,,FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
272,KOR,511,Gyung Tae Kim,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,1,1,0,6,6,0,5,1,0,4,5,1,0,4,6,6,0
272,KOR,514,Chan Sik Park,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
272,KOR,520,Cheol Gyu Shin,,,,FALSE,FALSE,FALSE,16,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11,10,7,3,1,1,0,13,8,2,3,13,8,2,3,1,1,0
272,KOR,515,Dong Gyu Kim,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,8,7,5,2,1,1,0,13,6,4,3,13,6,4,3,1,1,0
272,KOR,513,Yong Joo Ok,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,6,0
272,KOR,516,Jae Min Lee,,,,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,2,2
272,KOR,12,Jang Kun Lee,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
272,KOR,512,Tae Beom Kim,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0
272,KOR,518,Jae Cheol Lee,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,4,3,1,0,0,0,7,2,2,3,7,2,2,3,0,0,0
272,KOR,522,Dong Geon Lee,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,4,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
272,KOR,519,Young Chang Ko,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,KOR,14,Tae Deok Eom,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,ENG,538,Joshua Enson,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,2,0,2
272,ENG,529,Nikesh Farmah,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,6,1,5
272,ENG,534,Tejash Depala,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,10,2,1,1,8,5,3,2,2,0,0,2,2,0,0,9,5,4
272,ENG,535,Keshav Gupta,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,16,1,7,8,16,1,7,8,1,0,1
272,ENG,338,Someshwar Kalia,,,,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2,2,0,2,0,0,0,8,2,2,4,8,2,2,4,3,0,3
272,ENG,525,Milan Nayee,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,5,0,0,5,5,0,0,5,3,0,3
272,ENG,537,Tope Adewalure,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,1,1,0,9,1,5,3,9,1,5,3,3,1,2
272,ENG,341,Meredydd Rix,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
272,ENG,526,Akash Sood,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,ENG,527,Jay Depala,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2
272,ENG,339,Philip Mottram,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
272,ENG,531,Pavan Davies,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
272,ENG,528,Mason Dhani-Ali,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,ENG,539,Yuvraj Pandeya,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JPN,199,Kazuhiro Takano,,,,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,6,5,5,0,1,1,0,11,3,5,3,11,3,5,3,3,1,2
273,JPN,502,Shingo Saito,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
273,JPN,8,Masayuki Shimokawa,,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,1,0,2,1,1,12,1,7,4,12,1,7,4,1,1,0
273,JPN,497,Etsuki Manita,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,3,1,2,2,1,1,5,1,2,2,5,1,2,2,1,1,0
273,JPN,334,Makoto Sawazu,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,1,1,0,0,0,6,2,3,1,6,2,3,1,1,0,1
273,JPN,9,Takamitsu Kono,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,0,0,3,3,0,1,0,0,1,1,0,0,1,6,3,3
273,JPN,504,Tetsuro Abe,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,8,4,4
273,JPN,503,Shota Miura,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
273,JPN,501,Yasushi Nakajo,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JPN,500,Terukazu Nitta,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JPN,265,Yosuke Sasaki,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JPN,508,Yuten Kawate,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,JPN,506,Takuya Kikuchi,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
273,JPN,505,Masaki Hatakeyama,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,9,1,2,6,9,1,2,6,0,0,0
273,KEN,444,Isaac Ikigu,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,4,0,1,3,4,0,1,3,3,0,3
273,KEN,295,Phelix Opana,,,,FALSE,FALSE,FALSE,669,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,1,1,0,0,0,7,2,4,1,7,2,4,1,1,0,1
273,KEN,445,John Muremwa,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4,3,1,0,0,0,12,3,3,6,12,3,3,6,1,0,1
273,KEN,443,Esau Otieno,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,0,0,0,4,2,2,2,0,0,2,2,0,0,2,3,2,1
273,KEN,266,David Mosambayi,,,,FALSE,FALSE,FALSE,30,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,3,3,0,1,1,0,12,2,4,6,12,2,4,6,2,1,1
273,KEN,441,James Obilo,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,13,0,0,0,13,9,4,2,0,0,2,2,0,0,2,10,9,1
273,KEN,332,Odhiambo Ogak,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,7,0,0,0,7,5,2,4,0,0,4,4,0,0,4,6,5,1
273,KEN,439,Elphas Otieno,,,,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,KEN,447,Patrick Muvai,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,KEN,440,Humphery Lihanda,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,KEN,446,Julius Nyaduwa,,,,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,KEN,442,Bonab Were,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,KEN,438,Chrispine Oketch,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8,5,5,0,3,2,1,3,3,0,0,3,3,0,0,2,2,0
273,KEN,343,Mudibo Oguta,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,POL,494,Jakub Szymczyna,,,,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,POL,254,Michal Spiczko,,,,FALSE,FALSE,FALSE,77,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12,8,5,3,4,4,0,8,7,0,1,8,7,0,1,5,4,1
274,POL,490,Piotr Sitek,,,,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,3
274,POL,493,Jakub Kloskowski,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
274,POL,495,Piotr Pamulak,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,9,7,2,0,0,0,21,8,2,11,21,8,2,11,0,0,0
274,POL,492,Filip Sesay,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
274,POL,483,Filip Szczeski,,,,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,3,7
274,POL,485,Janusz Spiczko,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
274,POL,488,Piotr Karnowicz,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,POL,448,Krzysztof Wozniak,,,,FALSE,FALSE,FALSE,92,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,4,3,0,1,4,3,0,1,0,0,0
274,POL,480,Jan Baranowicz,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,8,0,0,0,0,10,7,3,0,10,7,3,0,0,0,0
274,POL,491,Damian Szostek,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
274,POL,487,Patryk Dumicz,,,,FALSE,FALSE,FALSE,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,IRN,507,Gholamabbas Korouki,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,7,7,7,0,0,0,0,14,7,1,6,14,7,1,6,4,0,4
274,IRN,489,Abozar Mighani,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,2,1,2,2,0,6,2,1,3,6,2,1,3,5,2,3
274,IRN,481,Saeid Ghaffari,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,0,0,0,2,2,0,3,0,2,1,3,0,2,1,4,2,2
